probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,dominant_dimension
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,41,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed41,0.0235220473259687,0.9422460576029016,0.0292823184281587,0.0073517691344022,0.0001996159553527,2.815466657867617e-05,0.0017761162855778,0.0188607699237763,1,0.8384139605403553,0.8512173048800138,0.6657995219214397,0.8912220779888869,0.9454169373710811,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,42,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed42,0.0225600656121969,0.9438359872710036,0.0229823272675275,0.0108817787840962,0.0004531145095825,1.7670334661761636e-05,0.001512195576681,0.0188607699237763,1,0.8857295066818442,0.8673849701344579,0.8602856432747662,0.8980025009010716,0.9172449124170812,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,43,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed43,0.022676445543766,0.941415614957686,0.0278144795447587,0.0140789281576871,0.000478446483612,3.0240662231880425e-05,0.0016717236037224,0.0188607699237763,1,0.7971755181180976,0.7624794991040837,0.6152249102120311,0.8972025767450028,0.9137950864112728,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,44,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed44,0.0176013894379138,0.946408920117952,0.0214645620435476,0.0058148633688688,0.0005514025688171,1.3935643842716484e-05,0.0019685508838157,0.0188607699237763,0,0.913579780308053,0.9305111599454722,0.8933787180925785,0.9273074519782047,0.9031217912159564,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,45,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed45,0.0233168005943298,0.944627224759133,0.0201486945152282,0.0105010159313678,0.0003944039344787,7.625896485733433e-06,0.0024711270932469,0.0188607699237763,1,0.9073978291017064,0.8880438320586616,0.924084393776976,0.8927011654398063,0.9247619251313817,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,46,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed46,0.0311154387891292,0.9401872301265216,0.025740036740899,0.013746422715485,0.000406265258789,4.747599747898113e-05,0.0047272544698885,0.0188607699237763,1,0.6899656412795672,0.7890894869061658,0.22467757309389566,0.8227998603177105,0.9232956448004965,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,47,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed47,0.0126097481697797,0.9473504886832308,0.0221181828528642,0.0053834305144846,0.0001975297927856,6.203698897624479e-06,0.0019161111500593,0.0188607699237763,0,0.9397666415710821,0.9294580690237626,0.9352083752377313,0.9487939151746949,0.9456062068481399,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,48,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed48,0.0178676098585128,0.9449634230760612,0.0251318160444498,0.0073280832730233,0.000135600566864,1.3846867571929984e-05,0.0010378869916666,0.0188607699237763,0,0.9185648329239848,0.8948867812608677,0.902467975821654,0.9259539765757666,0.9509505980376509,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,49,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed49,0.0254991725087165,0.9426835848857892,0.0267515573650598,0.007623444776982,0.0003028512001037,6.299021862337974e-06,0.0012471986599349,0.0188607699237763,1,0.9075739053460858,0.87771151795243,0.9413071253256327,0.8760376383066555,0.9352393397996249,numerical_accuracy
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs32_noise010,32,0.1,50,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise100_seed50,0.0166618656367063,0.947708039747715,0.0178899466991424,0.0059897527098655,0.0001026391983032,5.572572867408943e-06,0.0007806522588519,0.0188607699237763,0,0.9443986819490036,0.94465164606893,0.9474511565016134,0.9319036711639938,0.9535882540614773,numerical_accuracy
