matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,physics_rms_score,boundary_rms_score,rel_l2_score,structure_error_score,loss_std_score,loss_ratio_score,physics_score,training_score,reference_score,structure_score,R_lin_split,dominant_dimension_split,crosses_threshold,split
coarse_v1,burgers,128,0.15,0.5,burgers_coarse_v1_obs128_noise015,0.0303964801132679,0.9159497933457896,0.0668848603963851,0.0172132607549428,0.0017505288124084,0.0001671757598701,0.0094528433582681,0.7619289983078954,0.6303645092874339,0.7766981946941219,0.8736790606908954,0.9515780199124311,0.2471297846399169,0.693031744677127,0.4849363578131028,0.7766981946941219,0.8736790606908954,0.7070863394688118,training_score,True,noise_holdout_odd
coarse_v1,burgers,64,0.15,0.25,burgers_coarse_v1_obs64_noise015,0.0563258007168769,0.8696027628033142,0.0705814287066459,0.024410480633378,0.0073328614234924,0.0070502657220864,0.0109858832455251,0.46258251788233845,0.00013670738932750336,0.07078730193826885,0.092316579222638,3.811665227718537e-12,0.13212473809918732,0.007952260582264494,7.096585586985413e-07,0.07078730193826885,0.092316579222638,0.04276421285043251,training_score,True,noise_holdout_odd
coarse_v1,burgers,32,0.15,0.125,burgers_coarse_v1_obs32_noise015,0.0592198856174945,0.8986692779535487,0.0728547573089599,0.0183071047067642,0.0072899460792541,0.0012964372303374,0.0069536973918322,0.2773653934834794,0.2891319575858038,0.047373618593896105,0.09507094261504719,0.13893725067279974,0.534577715714603,0.28318756890872726,0.27253028839439564,0.047373618593896105,0.09507094261504719,0.17454060462801657,reference_score,True,noise_holdout_odd
coarse_v1,burgers,16,0.15,0.0625,burgers_coarse_v1_obs16_noise015,0.0550826266407966,0.8916623652599485,0.0749806389212608,0.0243390928953886,0.010582149028778,0.0027397729412611,0.0065018521416279,0.15280038230586593,0.00015011124120406472,0.0838268242573153,0.008648055902603194,0.00034830132062583775,0.5902468276240517,0.004789264561954073,0.014338191990508023,0.0838268242573153,0.008648055902603194,0.027900584178095145,physics_score,True,noise_holdout_odd
coarse_v1,burgers,8,0.15,0.03125,burgers_coarse_v1_obs8_noise015,0.0557237528264522,0.8919661638040233,0.0827124342322349,0.0198122169822454,0.0087804794311523,0.0001765852797198,0.0043473274308203,0.01143489933457427,0.05355932144642,0.0768501137789165,0.03292978017805629,0.9497005595797837,0.8091939632004954,0.02474763522375254,0.8766367318679348,0.0768501137789165,0.03292978017805629,0.25279106526216505,physics_score,True,noise_holdout_odd
coarse_v1,poisson,16,0.0,0.0625,poisson_coarse_v1_obs16_noise000,0.1136650741100311,0.6764421057656883,0.3269859254360199,0.1062398180365562,0.0012483596801757,0.0024057237883108,0.0020169700290082,0.42705279934391804,0.33822328126690027,0.9682288237703601,0.12550216668200095,0.06325341482086454,0.801895090425079,0.3800515742215984,0.22521679066506609,0.9682288237703601,0.12550216668200095,0.42474983883475637,structure_score,False,sparsity_holdout_low
coarse_v1,poisson,8,0.0,0.03125,poisson_coarse_v1_obs8_noise000,0.1150391474366188,0.6734542776528515,0.3406028151512146,0.1054766699671745,0.0011312961578369,0.0027265708010143,0.0020838242724627,0.04689133824669296,0.990786711988166,0.5138284199614845,0.7503519897131128,0.0011046334827441817,0.32406179910215094,0.21554422943369617,0.018920082287520696,0.5138284199614845,0.7503519897131128,0.37466118034895357,training_score,False,sparsity_holdout_low
coarse_v1,poisson,16,0.05,0.0625,poisson_coarse_v1_obs16_noise005,0.1129641607403755,0.6767932519957376,0.3276512324810028,0.1067478209733963,0.0010963678359985,0.002417517899179,0.0020347192651732,0.39491818863890105,0.014316431597487186,0.9941278677890799,0.8816427676190011,0.0548670182142235,0.6967343558506703,0.07519188276837047,0.19551914635895382,0.9941278677890799,0.8816427676190011,0.5366204161338513,physics_score,False,sparsity_holdout_low
coarse_v1,poisson,8,0.05,0.03125,poisson_coarse_v1_obs8_noise005,0.1140516549348831,0.6740389158687198,0.3407540917396545,0.1061516255140304,0.0010215044021606,0.0027354767114244,0.0020869765789757,0.04556013107923349,0.48673787370574706,0.922095428603289,0.9811711327000091,0.000985602100187702,0.30242875722894536,0.14891555099203452,0.017264831834744445,0.922095428603289,0.9811711327000091,0.5173617360325192,training_score,False,sparsity_holdout_low
coarse_v1,poisson,16,0.1,0.0625,poisson_coarse_v1_obs16_noise010,0.112718716263771,0.6770330472271732,0.327745109796524,0.1075856164097786,0.0009469985961914,0.0023846150493433,0.0021017567302482,0.39044941831448876,4.0904815277845614e-05,0.9967702385447962,0.997238839354692,0.08130543656285744,0.21292223090161613,0.003996406051879168,0.1315740663557733,0.9967702385447962,0.997238839354692,0.5323948875767852,physics_score,False,sparsity_holdout_low
