probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold,source_file,crosses_original_threshold,analysis_threshold_rel_l2,baseline_q90_rel_l2
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,48,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed48,0.0521696582436561,0.8668551874564167,0.1004169657826423,0.0285652112215757,0.0022463202476501,0.0021217657228457,0.0096917167902284,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,49,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed49,0.0690569728612899,0.8654992152101693,0.0941389352083206,0.0225664246827363,0.0171182751655578,0.0026671940138484,0.0055194522646933,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,50,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed50,0.0533551163971424,0.8887858431226271,0.0857060626149177,0.0252236034721136,0.0050222277641296,0.0001774468239361,0.0082492793304152,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,41,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed41,0.0629701763391494,0.883710343281372,0.0878891199827194,0.0196265615522861,0.0089945197105407,0.0002141617418336,0.0040995176827381,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,42,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed42,0.0846471935510635,0.8814108706214301,0.0750312432646751,0.0276733171194791,0.0166046619415283,0.0014910123415434,0.0054085056248464,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,43,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed43,0.0353984795510768,0.8966555632582777,0.0823672860860824,0.0259876027703285,0.0019587278366088,0.0008159467588646,0.0069527428212787,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,44,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed44,0.068244569003582,0.8899958582053045,0.0797915458679199,0.023500895127654,0.0030133724212646,0.000404620193397,0.0076810011495585,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,45,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed45,0.0677839890122413,0.8883600605928481,0.0827047452330589,0.0198567565530538,0.0033601522445678,0.0002367970336011,0.0070309995605996,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,46,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed46,0.0312426406890153,0.9012737848711933,0.0811672955751419,0.0226967763155698,0.0009936094284057,0.0001706016890615,0.0065594694664358,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,47,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed47,0.0342401079833507,0.908085304081932,0.0745822638273239,0.0169162228703498,0.0033334493637084,0.0001512795414068,0.0052024903931005,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,48,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed48,0.0686699971556663,0.8565438119040131,0.103553406894207,0.0321148261427879,0.0151457786560058,0.0010370639655212,0.0117808924661013,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,49,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed49,0.0658171400427818,0.8782653965421124,0.085622489452362,0.0267607308924198,0.000411033630371,0.0026983894177341,0.0077345654001754,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs16_noise0125,16,0.125,50,burgers_burgers_boundary_keypoints_v3_10seed_obs16_noise125_seed50,0.0381677001714706,0.895215004475654,0.0839208513498306,0.0250528845936059,0.0032169222831726,0.0003976171802073,0.0055013431574545,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs64_noise015,64,0.15,41,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise150_seed41,0.0512215867638587,0.8889315604659962,0.0743056684732437,0.0227521881461143,0.0084403157234191,0.0040166976011984,0.0121594844153645,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs64_noise015,64,0.15,42,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise150_seed42,0.0563258007168769,0.8696027628033142,0.0705814287066459,0.024410480633378,0.0073328614234924,0.0070502657220864,0.0109858832455251,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs64_noise015,64,0.15,43,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise150_seed43,0.030551254749298,0.8909826802058282,0.0886232703924179,0.0257261041551828,0.0048440098762512,0.0006558949296991,0.0103431087727626,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs64_noise015,64,0.15,44,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise150_seed44,0.0372965931892395,0.8976927046597861,0.0832288339734077,0.0185444727540016,0.0014499425888061,0.0005621232661561,0.0104152210967125,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,failure_obs64_noise015,64,0.15,45,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise150_seed45,0.0443700142204761,0.902522872028787,0.0768640711903572,0.0163126178085804,0.0075305700302124,0.0001055460646934,0.0111740700863608,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
