compare_name,case,label,strategy,seed,num_observation,noise_std,run_name,rel_l2,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,dim_guided_v2,41,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_dim_guided_v2_seed41,0.06350484490394592,0.5707536955679062,0.56800785435359,0.8488759214091557,0.4517461194729891,0.41438488703589016,0.06519927084445953,0.0227897260338068,0.008853793144226074,0.001017273688278501,0.005738690313700772
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,dim_guided_v2,42,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_dim_guided_v2_seed42,0.046367790549993515,0.774306885455126,0.9225239317236459,0.6578073703618503,0.7486860257396704,0.7682102139953375,0.06271525472402573,0.016849534586071968,0.005061328411102295,0.002694507651998669,0.003820163900723918
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,dim_guided_v2,43,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_dim_guided_v2_seed43,0.03989047184586525,0.6213148457176314,0.13852413974175343,0.8626698285022437,0.8288358109719998,0.6552296036545288,0.09262000769376755,0.024395201355218887,0.0064272284507751465,0.0005745047939469742,0.006104234871141893
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,dim_guided_v2,44,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_dim_guided_v2_seed44,0.04038980230689049,0.8591306052591421,0.8915901286970886,0.8953520152474513,0.8234575029980187,0.8261227740940096,0.06975377351045609,0.01565716043114662,0.004176735877990723,0.0003281584549430125,0.005165571887496969
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,dim_guided_v2,45,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_dim_guided_v2_seed45,0.03316008299589157,0.8714226379922696,0.8286240423068169,0.858533114636183,0.8891571520268462,0.9093762429992325,0.06628710776567459,0.019059203565120697,0.0023404359817504883,0.000797860908503248,0.005867863329269511
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,non_dominant_guided_v3,41,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_non_dominant_guided_v3_seed41,0.027760088443756104,0.8457411542019114,0.6305332447993637,0.8897871245526632,0.9232357947029852,0.9394084527526333,0.07252189517021179,0.02134423889219761,0.0012719035148620605,0.0003391297486497224,0.005392893809952384
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,non_dominant_guided_v3,42,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_non_dominant_guided_v3_seed42,0.024213196709752083,0.9397005730428621,0.9378356833188073,0.9329581220476106,0.9400912246997049,0.9479172621053258,0.0634695366024971,0.01583864539861679,0.0008780956268310547,0.0001313713534412699,0.003355381044225319
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,non_dominant_guided_v3,43,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_non_dominant_guided_v3_seed43,0.0287125613540411,0.6963582998734602,0.11971525099279316,0.8719594582046478,0.9180176928776499,0.87574079741875,0.09101195633411407,0.025766359642148018,0.0032082796096801758,0.0005354216318037463,0.005820007433495148
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,non_dominant_guided_v3,44,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_non_dominant_guided_v3_seed44,0.032931849360466,0.7091090728738109,0.7532640537876133,0.27426527606461715,0.8908329370013056,0.9180740246417076,0.06755784898996353,0.020253444090485573,0.002069234848022461,0.004593438419583352,0.005473757443084684
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,non_dominant_guided_v3,45,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_non_dominant_guided_v3_seed45,0.026419421657919884,0.9229850625502772,0.9203715757733404,0.9188347520864218,0.9300652939540105,0.9226686283873363,0.0684894546866417,0.01407680008560419,0.0019152164459228516,6.999268574778968e-05,0.004368987010163561
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,baseline,41,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_baseline_seed41,0.03481311351060867,0.9161014863243735,0.9996155432798786,0.9782000948506525,0.7225448577109456,0.9640454494560176,0.0779317170381546,0.015934865921735764,3.451108932495117e-05,0.0002067247255023313,0.0011181169960647666
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,baseline,42,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_baseline_seed42,0.040881477296352386,0.6917391097912322,0.5883025563188814,0.9164052241148116,0.3982524689563561,0.86399618977488,0.11969859153032303,0.03315481171011925,5.3822994232177734e-05,0.0007394019432407136,0.0019535169870121293
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,baseline,43,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_baseline_seed43,0.0409160852432251,0.7719916637052413,0.9862340670226876,0.7357574819313666,0.39638174485308536,0.9695933610138254,0.0739053413271904,0.02444961480796337,3.218650817871094e-05,0.00022348555440707672,0.0030197673182142584
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,baseline,44,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_baseline_seed44,0.03783383592963219,0.8399604480797203,0.9121844362864749,0.9005081509924466,0.5683745801787867,0.9787746248611728,0.08859637379646301,0.02910609543323517,2.7239322662353516e-05,0.0003591562711528841,0.0021834025643319016
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,baseline,45,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_baseline_seed45,0.026069607585668564,0.9101365598544473,0.9761533675690045,0.9379338673896006,0.9493519427190353,0.7771070617401488,0.09867501258850098,0.02572479285299778,6.186962127685547e-05,0.0003768279200246776,0.0018373089712133786
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,naive_region_aware_v1,41,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_naive_region_aware_v1_seed41,0.029376404359936714,0.9600079390604321,0.9987475922613307,0.97378145356396,0.8988400904521116,0.9686626199643261,0.04849627614021301,0.018741067498922348,3.260374069213867e-05,0.00016004868608883623,0.0012421773708292776
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,naive_region_aware_v1,42,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_naive_region_aware_v1_seed42,0.034242723137140274,0.644417517797398,0.3463321096693637,0.8101481669931865,0.7476051279739134,0.6735846665531282,0.09790653735399246,0.037595026195049286,6.890296936035156e-05,0.0007742480991819582,0.002622580597412271
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,naive_region_aware_v1,43,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_naive_region_aware_v1_seed43,0.055653974413871765,0.7140674283194703,0.9879438865990151,0.8505180895353736,0.023033686520594128,0.9947740506228988,0.07527946680784225,0.024130018427968025,8.225440979003906e-06,0.00015125200258142205,0.002504110055387565
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,naive_region_aware_v1,44,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_naive_region_aware_v1_seed44,0.035694047808647156,0.7827988722516857,0.8112754282901482,0.6485522124014578,0.6809754466494288,0.9903924016657079,0.08215601742267609,0.03134062513709068,1.6450881958007812e-05,0.0003642883060187776,0.0033347293881693866
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,naive_region_aware_v1,45,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_naive_region_aware_v1_seed45,0.01865600235760212,0.9854972216322097,0.9977780326415052,0.9773726616901649,0.9900917070129511,0.976746485184217,0.08336593955755234,0.02008950151503086,2.849102020263672e-05,0.0002091213400394953,0.0011430891167970526
